num_incident,accident_type
2020S004330,run_over
2020S004331,collision
2020S004332,crash
2020S004333,run_over
2020S004334,frontal
2020S004335,collision
2020S004336,collision
2020S004337,collision
2020S004338,collision
2020S004339,collision
2020S004340,collision
2020S004341,misc_type
2020S004342,collision
2020S004343,frontal
2020S004344,frontal
2020S004345,run_over
2020S004346,collision
2020S004347,collision
2020S004348,collision
2020S004349,run_over
2020S004350,run_over
2020S004351,run_over
2020S004352,run_over
2020S004353,fall_inside_vehicle
2020S004354,collision
2020S004355,fall--motorcycle
2020S004356,run_over
2020S004357,frontal
2020S004358,run_over
2020S004359,collision
2020S004360,run_over
2020S004361,collision
2020S004362,frontal
2020S004363,frontal
2020S004364,collision
2020S004365,run_over
2020S004366,frontal
2020S004367,fall_inside_vehicle
2020S004368,run_over
2020S004369,run_over
2020S004370,frontal
2020S004371,crash
2020S004372,collision
2020S004373,collision
2020S004374,collision
2020S004375,collision
2020S004376,frontal
2020S004377,collision
2020S004378,fall--motorcycle
2020S004379,collision
2020S004380,crash
2020S004381,run_over
2020S004382,collision
2020S004383,fall--motorcycle
2020S004384,crash
2020S004385,frontal
2020S004386,frontal
2020S004387,misc_type
2020S004388,frontal
2020S004389,crash
2020S004390,frontal
2020S004391,frontal
2020S004392,collision
2020S004393,collision
2020S004394,frontal
2020S004395,run_over
2020S004396,collision
2020S004397,frontal
2020S004398,frontal
2020S004399,frontal
2020S004400,frontal
2020S004401,run_over
2020S004402,frontal
2020S004403,collision
2020S004404,collision
2020S004405,frontal
2020S004406,collision
2020S004407,frontal
2020S004408,fall--motorcycle
2020S004409,crash
2020S004410,overturning
2020S004411,collision
2020S004412,collision
2020S004413,run_over
2020S004414,collision
2020S004415,collision
2020S004416,collision
2020S004417,collision
2020S004418,frontal
2020S004419,frontal
2020S004420,collision
2020S004421,fall--motorcycle
2020S004422,collision
2020S004423,frontal
2020S004424,frontal
2020S004425,collision
2020S004426,crash
2020S004427,crash
2020S004428,collision
2020S004429,collision
2020S004430,collision
2020S004431,frontal
2020S004432,fall--motorcycle
2020S004433,frontal
2020S004434,fall_inside_vehicle
2020S004435,collision
2020S004436,run_over
2020S004437,collision
2020S004438,frontal
2020S004439,frontal
2020S004440,run_over
2020S004441,frontal
2020S004442,frontal
2020S004443,collision
2020S004444,crash
2020S004445,fall--motorcycle
2020S004446,collision
2020S004447,collision
2020S004448,frontal
2020S004449,fall_inside_vehicle
2020S004450,frontal
2020S004451,frontal
2020S004452,collision
2020S004453,collision
2020S004454,frontal
2020S004455,collision
2020S004456,frontal
2020S004457,collision
2020S004458,collision
2020S004459,frontal
2020S004460,frontal
2020S004461,run_over
2020S004462,fall--motorcycle
2020S004463,collision
2020S004464,collision
2020S004465,fall--motorcycle
2020S004466,fall_inside_vehicle
2020S004467,collision
2020S004468,fall--motorcycle
2020S004469,collision
2020S004470,collision
2020S004471,fall--motorcycle
2020S004472,collision
2020S004473,fall_inside_vehicle
2020S004474,collision
2020S004475,frontal
2020S004476,fall--motorcycle
2020S004477,frontal
2020S004478,collision
2020S004479,run_over
2020S004480,collision
2020S004481,run_over
2020S004482,collision
2020S004483,run_over
2020S004484,collision
2020S004485,frontal
2020S004486,collision
2020S004487,collision
2020S004488,collision
2020S004489,collision
2020S004490,collision
2020S004491,collision
2020S004492,collision
2020S004493,collision
2020S004494,collision
2020S004495,collision
2020S004496,fall--motorcycle
2020S004497,fall_inside_vehicle
2020S004498,frontal
2020S004499,collision
2020S004500,crash
2020S004501,fall--motorcycle
2020S004502,frontal
2020S004503,collision
2020S004504,collision
2020S004505,crash
2020S004506,fall_inside_vehicle
2020S004507,run_over
2020S004508,collision
2020S004509,crash
2020S004510,fall--motorcycle
2020S004511,collision
2020S004512,collision
2020S004513,run_over
2020S004514,collision
2020S004515,frontal
2020S004516,collision
2020S004517,run_over
2020S004518,collision
2020S004519,frontal
2020S004520,collision
2020S004521,collision
2020S004522,frontal
2020S004523,fall--motorcycle
2020S004524,frontal
2020S004525,collision
2020S004526,crash
2020S004527,collision
2020S004528,collision
2020S004529,frontal
2020S004530,frontal
2020S004531,collision
2020S004532,fall--motorcycle
2020S004533,fall_inside_vehicle
2020S004534,collision
2020S004535,frontal
2020S004536,collision
2020S004537,frontal
2020S004538,fall--motorcycle
2020S004539,misc_type
2020S004540,frontal
2020S004541,collision
2020S004542,crash
2020S004543,collision
2020S004544,fall_inside_vehicle
2020S004545,run_over
2020S004546,fall_inside_vehicle
2020S004547,fall--motorcycle
2020S004548,frontal
2020S004549,frontal
2020S004551,frontal
2020S004552,frontal
2020S004553,collision
2020S004554,frontal
2020S004555,frontal
2020S004556,collision
2020S004557,crash
2020S004558,collision
2020S004559,collision
2020S004560,collision
2020S004561,collision
2020S004562,collision
2020S004563,run_over
2020S004564,collision
2020S004565,collision
2020S004566,run_over
2020S004567,collision
2020S004568,frontal
2020S004569,collision
2020S004570,frontal
2020S004571,collision
2020S004572,collision
2020S004573,frontal
2020S004574,collision
2020S004575,frontal
2020S004576,collision
2020S004577,collision
2020S004578,collision
2020S004579,collision
2020S004580,collision
2020S004581,collision
2020S004582,misc_type
2020S004583,run_over
2020S004584,collision
2020S004585,run_over
2020S004586,fall--motorcycle
2020S004587,collision
2020S004588,collision
2020S004589,fall--motorcycle
2020S004590,run_over
2020S004591,collision
2020S004592,collision
2020S004593,fall--motorcycle
2020S004594,crash
2020S004595,collision
2020S004596,crash
2020S004597,frontal
2020S004598,crash
2020S004599,crash
2020S004600,collision
2020S004601,fall--motorcycle
2020S004602,fall_inside_vehicle
2020S004603,frontal
2020S004604,crash
2020S004605,collision
2020S004606,frontal
2020S004607,collision
2020S004608,fall_inside_vehicle
2020S004609,crash
2020S004610,collision
2020S004611,fall--motorcycle
2020S004612,collision
2020S004613,collision
2020S004614,frontal
2020S004615,collision
2020S004616,collision
2020S004617,run_over
2020S004618,collision
2020S004619,collision
2020S004620,fall--motorcycle
2020S004621,collision
2020S004622,frontal
2020S004623,run_over
2020S004624,run_over
2020S004625,collision
2020S004626,collision
2020S004627,run_over
2020S004628,crash
2020S004629,collision
2020S004630,frontal
2020S004631,collision
2020S004632,frontal
2020S004633,collision
2020S004634,run_over
2020S004635,frontal
2020S004636,collision
2020S004637,collision
2020S004638,fall--motorcycle
2020S004639,fall_inside_vehicle
2020S004640,fall--motorcycle
2020S004641,frontal
2020S004642,fall--motorcycle
2020S004643,collision
2020S004644,fall--motorcycle
2020S004645,collision
2020S004646,frontal
2020S004647,fall--motorcycle
2020S004648,collision
2020S004649,misc_type
2020S004650,run_over
2020S004651,frontal
2020S004652,run_over
2020S004653,frontal
2020S004654,collision
2020S004655,run_over
2020S004656,collision
2020S004657,collision
2020S004658,frontal
2020S004659,collision
2020S004660,run_over
2020S004661,fall_inside_vehicle
2020S004662,collision
2020S004663,collision
2020S004664,collision
2020S004665,misc_type
2020S004666,fall--motorcycle
2020S004667,crash
2020S004668,frontal
2020S004669,collision
2020S004670,collision
2020S004671,collision
2020S004672,run_over
2020S004673,run_over
2020S004674,run_over
2020S004675,run_over
2020S004676,collision
2020S004677,collision
2020S004678,collision
2020S004679,collision
2020S004680,frontal
2020S004681,collision
2020S004682,fall_inside_vehicle
2020S004683,collision
2020S004684,frontal
2020S004685,fall--motorcycle
2020S004686,collision
2020S004687,frontal
2020S004688,collision
2020S004689,frontal
2020S004690,frontal
2020S004691,collision
2020S004692,collision
2020S004693,frontal
2020S004694,collision
2020S004695,collision
2020S004696,collision
2020S004697,collision
2020S004698,collision
2020S004699,crash
2020S004700,frontal
2020S004701,frontal
2020S004702,frontal
2020S004703,frontal
2020S004704,collision
2020S004705,collision
2020S004706,collision
2020S004707,collision
2020S004708,collision
2020S004709,collision
2020S004710,frontal
2020S004711,collision
2020S004712,frontal
2020S004713,fall--motorcycle
2020S004714,run_over
2020S004715,frontal
2020S004716,fall--motorcycle
2020S004717,crash
2020S004718,crash
2020S004719,fall--motorcycle
2020S004720,collision
2020S004721,frontal
2020S004722,collision
2020S004723,collision
2020S004724,frontal
2020S004725,fall--motorcycle
2020S004726,fall--motorcycle
2020S004727,collision
2020S004728,fall--motorcycle
2020S004729,run_over
2020S004730,collision
2020S004731,frontal
2020S004732,frontal
2020S004733,collision
2020S004734,crash
2020S004735,run_over
2020S004736,fall--motorcycle
2020S004737,crash
2020S004738,run_over
2020S004739,crash
2020S004740,collision
2020S004741,crash
2020S004742,collision
2020S004743,collision
2020S004744,frontal
2020S004745,crash
2020S004746,frontal
2020S004747,frontal
2020S004748,crash
2020S004749,misc_type
2020S004750,frontal
2020S004751,collision
2020S004752,frontal
2020S004753,collision
2020S004754,fall--motorcycle
2020S004755,collision
2020S004756,collision
2020S004757,collision
2020S004758,collision
2020S004759,frontal
2020S004760,collision
2020S004761,run_over
2020S004762,frontal
2020S004763,frontal
2020S004764,frontal
2020S004765,crash
2020S004766,collision
2020S004767,misc_type
2020S004768,collision
2020S004769,collision
2020S004770,run_over
2020S004771,fall--motorcycle
2020S004772,collision
2020S004773,fall--motorcycle
2020S004774,crash
2020S004775,run_over
2020S004776,collision
2020S004777,collision
2020S004778,fall--motorcycle
2020S004780,frontal
2020S004781,collision
2020S004782,run_over
2020S004783,fall--motorcycle
2020S004784,collision
2020S004785,collision
2020S004786,collision
2020S004787,collision
2020S004788,frontal
2020S004789,collision
2020S004790,fall--motorcycle
2020S004791,crash
2020S004792,collision
2020S004793,crash
2020S004794,collision
2020S004795,collision
2020S004796,collision
2020S004797,fall--motorcycle
2020S004798,fall--motorcycle
2020S004799,collision
2020S004800,run_over
2020S004801,collision
2020S004802,run_over
2020S004803,run_over
2020S004804,collision
2020S004805,collision
2020S004806,collision
2020S004807,collision
2020S004808,collision
2020S004809,collision
2020S004810,frontal
2020S004811,collision
2020S004812,collision
2020S004813,collision
2020S004814,collision
2020S004815,frontal
2020S004816,frontal
2020S004817,run_over
2020S004818,crash
2020S004819,collision
2020S004820,fall--motorcycle
2020S004821,frontal
2020S004822,collision
2020S004823,collision
2020S004824,fall--motorcycle
2020S004825,run_over
2020S004826,collision
2020S004827,frontal
2020S004828,frontal
2020S004829,misc_type
2020S004830,misc_type
2020S004831,collision
2020S004832,fall--motorcycle
2020S004833,crash
2020S004834,frontal
2020S004835,frontal
2020S004836,run_over
2020S004837,frontal
2020S004838,fall--motorcycle
2020S004839,collision
2020S004840,collision
2020S004841,run_over
2020S004842,collision
2020S004843,collision
2020S004844,frontal
2020S004845,frontal
2020S004846,run_over
2020S004847,frontal
2020S004848,collision
2020S004849,frontal
2020S004850,frontal
2020S004851,crash
2020S004852,collision
2020S004853,frontal
2020S004854,crash
2020S004855,collision
2020S004856,frontal
2020S004857,crash
2020S004858,collision
2020S004859,run_over
2020S004860,collision
2020S004861,fall--motorcycle
2020S004862,fall--motorcycle
2020S004863,collision
2020S004864,collision
2020S004865,collision
2020S004866,collision
2020S004867,frontal
2020S004868,collision
2020S004869,run_over
2020S004870,fall--motorcycle
2020S004871,frontal
2020S004872,run_over
2020S004873,collision
2020S004874,collision
2020S004875,run_over
2020S004876,collision
2020S004877,frontal
2020S004878,collision
2020S004879,frontal
2020S004880,fall--motorcycle
2020S004881,collision
2020S004882,collision
2020S004883,crash
2020S004884,collision
2020S004885,fall--motorcycle
2020S004886,run_over
2020S004887,collision
2020S004888,collision
2020S004889,fall--motorcycle
2020S004890,collision
2020S004891,collision
2020S004892,collision
2020S004893,fall--motorcycle
2020S004894,crash
2020S004895,crash
2020S004896,collision
2020S004897,collision
2020S004898,frontal
2020S004899,frontal
2020S004900,fall--motorcycle
2020S004901,collision
2020S004902,run_over
2020S004903,frontal
2020S004904,frontal
2020S004905,collision
2020S004906,frontal
2020S004907,collision
2020S004908,fall_inside_vehicle
2020S004909,collision
2020S004910,frontal
2020S004911,run_over
2020S004912,collision
2020S004913,frontal
2020S004914,frontal
2020S004915,collision
2020S004916,crash
2020S004917,collision
2020S004918,collision
2020S004919,crash
2020S004920,collision
2020S004921,collision
2020S004922,collision
2020S004923,collision
2020S004924,frontal
2020S004925,collision
2020S004926,crash
2020S004927,collision
2020S004928,misc_type
2020S004929,collision
2020S004930,fall--motorcycle
2020S004931,frontal
2020S004932,collision
2020S004933,run_over
2020S004934,fall_inside_vehicle
2020S004935,collision
2020S004936,collision
2020S004937,misc_type
2020S004938,collision
2020S004939,crash
2020S004940,run_over
2020S004941,collision
2020S004942,collision
2020S004943,collision
2020S004944,frontal
2020S004945,run_over
2020S004946,crash
2020S004947,frontal
2020S004948,frontal
2020S004949,collision
2020S004950,fall_inside_vehicle
2020S004951,collision
2020S004952,fall--motorcycle
2020S004953,collision
2020S004954,frontal
2020S004955,collision
2020S004956,fall--motorcycle
2020S004957,crash
2020S004958,collision
2020S004959,collision
2020S004960,fall--motorcycle
2020S004961,collision
2020S004962,collision
2020S004963,collision
2020S004964,collision
2020S004965,crash
2020S004966,collision
2020S004967,frontal
2020S004968,run_over
2020S004969,frontal
2020S004970,misc_type
2020S004971,fall--motorcycle
2020S004972,collision
2020S004973,collision
2020S004974,crash
2020S004975,crash
2020S004976,frontal
2020S004977,run_over
2020S004978,fall--motorcycle
2020S004979,run_over
2020S004980,fall--motorcycle
2020S004981,run_over
2020S004982,fall--motorcycle
2020S004983,fall--motorcycle
2020S004984,crash
2020S004985,run_over
2020S004986,collision
2020S004987,frontal
2020S004988,fall--motorcycle
2020S004989,frontal
2020S004990,frontal
2020S004991,crash
2020S004992,collision
2020S004993,collision
